SPRC180724,"HONG KONG, HONG KONG",,"ATLANTA, GA","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
SPRC180724,"YANTIAN, CHINA",,"ATLANTA, GA","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
SPRC180724,"NANSHA, CHINA",,"CHICAGO, IL","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3297,3922,3922,4963
SPRC180724,"HONG KONG, HONG KONG",,"CHICAGO, IL","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3297,3922,3922,4963
SPRC180724,"YANTIAN, CHINA",,"CHICAGO, IL","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3297,3922,3922,4963
SPRC180724,"YANTIAN, CHINA",,"CHICAGO, IL","SEATTLE, WA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3297,3922,3922,4963
SPRC180724,"YANTIAN, CHINA",,"CHICAGO, IL","VANCOUVER, CANADA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3307,3932,3932,4973
SPRC180724,"HONG KONG, HONG KONG",,"CHICAGO, IL","VANCOUVER, CANADA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3307,3932,3932,4973
SPRC180724,"NANSHA, CHINA",,"CINCINNATI, OH","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
SPRC180724,"HONG KONG, HONG KONG",,"CINCINNATI, OH","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
SPRC180724,"YANTIAN, CHINA",,"CINCINNATI, OH","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
SPRC180724,"YANTIAN, CHINA",,"CINCINNATI, OH","SEATTLE, WA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
SPRC180724,"NANSHA, CHINA",,"CLEVELAND, OH","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
SPRC180724,"HONG KONG, HONG KONG",,"CLEVELAND, OH","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
